TestPop LeftPop 	Region	RAS     NumSites        RAS/site        Error   AlleleCount
Michigan2	fs6_10	russiaAsia	0.11111	5.468170000000000e+05	2.032722231175733e-07	1.868423661433300e-07	Total [2,20]
Michigan2	fs6_11	russiaAsia	0.20833	5.464730000000000e+05	3.804188197856776e-07	2.714922212168043e-07	Total [2,20]
Michigan2	fs6_12	russiaAsia	0.13636	5.468460000000000e+05	2.496312470720646e-07	2.098328523784059e-07	Total [2,20]
Michigan2	fs6_13	russiaAsia	0.75	5.461980000000000e+05	1.369012019517803e-06	1.136378593973873e-06	Total [2,20]
Michigan2	fs6_2	russiaAsia	0.6875	5.467500000000000e+05	1.258292132619283e-06	5.030104224696905e-07	Total [2,20]
Michigan2	fs6_3	russiaAsia	0.45833	5.466100000000000e+05	8.390232935286718e-07	3.783572877614870e-07	Total [2,20]
Michigan2	fs6_4	russiaAsia	1.0625	5.465110000000000e+05	1.946767720951409e-06	1.212491701487545e-06	Total [2,20]
Michigan2	fs6_5	russiaAsia	0.375	5.468070000000000e+05	6.856113490881192e-07	4.428659236890808e-07	Total [2,20]
Michigan2	fs6_6	russiaAsia	0.375	5.469100000000000e+05	6.867781168637053e-07	4.730711260919926e-07	Total [2,20]
Michigan2	fs6_7	russiaAsia	0.10714	5.466170000000000e+05	1.954070531029156e-07	1.622309600940902e-07	Total [2,20]
Michigan2	fs6_8	russiaAsia	0.0	5.468900000000000e+05	0.000000000000000e+00	0.000000000000000e+00	Total [2,20]
Michigan2	fs6_9	russiaAsia	0.10714	5.467240000000000e+05	1.961885595078745e-07	1.649034544088341e-07	Total [2,20]
Michigan2	fs7_1	centralSpain1	0.51471	5.469110000000000e+05	9.417073524771326e-07	4.725547442247982e-07	Total [2,20]
Michigan2	fs7_2	centralSpain1	0.66667	5.468740000000000e+05	1.217604971040416e-06	5.261974868360663e-07	Total [2,20]
Michigan2	fs7_3	centralSpain1	0.5	5.468890000000000e+05	9.142403788003277e-07	6.678203981528994e-07	Total [2,20]
Michigan2	fs8_1	centralSpain2	1.975	5.469300000000000e+05	3.612840305466421e-06	1.208024417239088e-06	Total [2,20]
Michigan2	fs8_2	centralSpain2	1.0556	5.469260000000000e+05	1.931086337349845e-06	8.219985006108149e-07	Total [2,20]
Michigan2	fs9_1	northCentralSpain	1.8571	5.469220000000000e+05	3.395992783274133e-06	1.729280543317886e-06	Total [2,20]
Michigan2	fs9_2	northCentralSpain	0.98611	5.469300000000000e+05	1.803308161935323e-06	2.682059031905304e-07	Total [2,20]
Michigan2	fs9_3	northCentralSpain	0.375	5.469290000000000e+05	6.855713914892803e-07	2.031039489657527e-07	Total [2,20]
Michigan2	fs9_4	northCentralSpain	1.1111	5.469240000000000e+05	2.033795413086012e-06	8.943909830528858e-07	Total [2,20]
Ohio2	fs10_1	barcelona	1.6521	6.143680000000000e+05	2.690124542036794e-06	4.409477687699862e-07	Total [2,20]
Ohio2	fs10_2	barcelona	2.5625	6.143690000000000e+05	4.174753778973174e-06	1.409616553683932e-06	Total [2,20]
Ohio2	fs10_3	pyreneesGironaIbRange	2.2679	6.143370000000000e+05	3.694785392856573e-06	1.657942715438362e-06	Total [2,20]
Ohio2	fs10_4	pyreneesGironaIbRange	2.1367	6.143410000000000e+05	3.476668000805999e-06	8.551988829406996e-07	Total [2,20]
Ohio2	fs10_5	pyreneesGironaIbRange	0.34375	6.139840000000000e+05	5.603377988831398e-07	1.437550260131859e-07	Total [2,20]
Ohio2	fs10_6	pyreneesGironaIbRange	1.8438	6.143140000000000e+05	3.005035644285368e-06	1.011416115394363e-06	Total [2,20]
Ohio2	fs1_1	wNCFrance	3.4583	6.143730000000000e+05	5.630148376731507e-06	1.309038995097066e-06	Total [2,20]
Ohio2	fs11_1	andalusiaPortugal	0.89402	6.143630000000000e+05	1.456879924241920e-06	6.794668615161074e-07	Total [2,20]
Ohio2	fs11_2	andalusiaPortugal	2.2991	6.143380000000000e+05	3.743963471210367e-06	1.414210049356200e-06	Total [2,20]
Ohio2	fs1_2	wNCFrance	4.1875	6.142110000000000e+05	6.821938236143782e-06	3.295868930442103e-06	Total [2,20]
Ohio2	fs12_1	relictsFs12	6.3542	6.142960000000000e+05	1.034558967784343e-05	2.253083944172324e-06	Total [2,20]
Ohio2	fs12_2	relictsFs12	7.3021	6.141430000000000e+05	1.189347048171200e-05	3.385434669524327e-06	Total [2,20]
Ohio2	fs12_3	relictsFs12	12.669	6.143610000000000e+05	2.060832306058946e-05	3.672003588574936e-06	Total [2,20]
Ohio2	fs1_3	wNCFrance	4.4062	6.143730000000000e+05	7.172497450584134e-06	1.196598260596018e-06	Total [2,20]
Ohio2	fs13_1	relictsFs13	2.3304	6.143700000000000e+05	3.790650119577355e-06	8.528025101141468e-07	Total [2,20]
Ohio2	fs13_2	relictsFs13	3.8722	6.141190000000000e+05	6.303147049801352e-06	2.052051679994598e-06	Total [2,20]
Ohio2	fs13_3	relictsFs13	3.6328	6.141330000000000e+05	5.911297974121303e-06	1.703061715751688e-06	Total [2,20]
Ohio2	fs13_4	northCentralSpain	1.3875	6.143680000000000e+05	2.256268391024057e-06	1.070131541148413e-06	Total [2,20]
Ohio2	fs1_4	wNCFrance	1.6875	6.095240000000000e+05	2.768231001084136e-06	1.439309887799832e-06	Total [2,20]
